left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
24.0	25.0	famsize	1.0	1.0	NA	16	7
26.0	27.0	goout	0.875	1.0	NA	17	7
0.0	0.0	NA	0.0	-1.0	pass	18	7
28.0	29.0	G1	0.28125	1.0	NA	19	7
30.0	31.0	age	0.14285714285714285	1.0	NA	20	7
0.0	0.0	NA	0.0	-1.0	pass	21	7
32.0	33.0	Dalc	0.25	1.0	NA	22	7
0.0	0.0	NA	0.0	-1.0	pass	23	7
34.0	35.0	Walc	0.875	1.0	NA	24	7
0.0	0.0	NA	0.0	-1.0	fail	25	7
36.0	37.0	age	0.21428571428571427	1.0	NA	26	7
38.0	39.0	G2	0.4473684210526315	1.0	NA	27	7
0.0	0.0	NA	0.0	-1.0	pass	28	7
40.0	41.0	health	0.375	1.0	NA	29	7
0.0	0.0	NA	0.0	-1.0	fail	30	7
0.0	0.0	NA	0.0	-1.0	pass	31	7
0.0	0.0	NA	0.0	-1.0	fail	32	7
0.0	0.0	NA	0.0	-1.0	pass	33	7
42.0	43.0	G2	0.4473684210526315	1.0	NA	34	7
0.0	0.0	NA	0.0	-1.0	pass	35	7
44.0	45.0	G2	0.4473684210526315	1.0	NA	36	7
0.0	0.0	NA	0.0	-1.0	fail	37	7
0.0	0.0	NA	0.0	-1.0	fail	38	7
46.0	47.0	health	0.75	1.0	NA	39	7
48.0	49.0	age	0.21428571428571427	1.0	NA	40	7
50.0	51.0	studytime	0.16666666666666666	1.0	NA	41	7
0.0	0.0	NA	0.0	-1.0	fail	42	7
0.0	0.0	NA	0.0	-1.0	pass	43	7
52.0	53.0	health	0.125	1.0	NA	44	7
54.0	55.0	G1	0.40625	1.0	NA	45	7
0.0	0.0	NA	0.0	-1.0	fail	46	7
0.0	0.0	NA	0.0	-1.0	pass	47	7
0.0	0.0	NA	0.0	-1.0	fail	48	7
0.0	0.0	NA	0.0	-1.0	pass	49	7
0.0	0.0	NA	0.0	-1.0	pass	50	7
0.0	0.0	NA	0.0	-1.0	fail	51	7
0.0	0.0	NA	0.0	-1.0	pass	52	7
0.0	0.0	NA	0.0	-1.0	fail	53	7
56.0	57.0	romantic	1.0	1.0	NA	54	7
0.0	0.0	NA	0.0	-1.0	fail	55	7
58.0	59.0	goout	0.375	1.0	NA	56	7
60.0	61.0	Walc	0.25	1.0	NA	57	7
0.0	0.0	NA	0.0	-1.0	pass	58	7
62.0	63.0	freetime	0.25	1.0	NA	59	7
0.0	0.0	NA	0.0	-1.0	fail	60	7
0.0	0.0	NA	0.0	-1.0	fail	61	7
0.0	0.0	NA	0.0	-1.0	fail	62	7
0.0	0.0	NA	0.0	-1.0	pass	63	7
2.0	3.0	G1	0.40625	1.0	NA	1	8
4.0	5.0	reason	7.0	1.0	NA	2	8
6.0	7.0	G2	0.5	1.0	NA	3	8
8.0	9.0	goout	0.375	1.0	NA	4	8
10.0	11.0	internet	1.0	1.0	NA	5	8
12.0	13.0	absences	0.11333333333333334	1.0	NA	6	8
14.0	15.0	G1	0.46875	1.0	NA	7	8
16.0	17.0	Mjob	13.0	1.0	NA	8	8
18.0	19.0	failures	0.16666666666666666	1.0	NA	9	8
20.0	21.0	G1	0.25	1.0	NA	10	8
22.0	23.0	health	0.875	1.0	NA	11	8
0.0	0.0	NA	0.0	-1.0	fail	12	8
24.0	25.0	famsup	1.0	1.0	NA	13	8
26.0	27.0	Medu	0.875	1.0	NA	14	8
0.0	0.0	NA	0.0	-1.0	pass	15	8
28.0	29.0	studytime	0.16666666666666666	1.0	NA	16	8
0.0	0.0	NA	0.0	-1.0	fail	17	8
30.0	31.0	address	1.0	1.0	NA	18	8
32.0	33.0	Pstatus	1.0	1.0	NA	19	8
0.0	0.0	NA	0.0	-1.0	fail	20	8
0.0	0.0	NA	0.0	-1.0	pass	21	8
0.0	0.0	NA	0.0	-1.0	fail	22	8
34.0	35.0	goout	0.5	1.0	NA	23	8
0.0	0.0	NA	0.0	-1.0	pass	24	8
0.0	0.0	NA	0.0	-1.0	fail	25	8
36.0	37.0	Fjob	1.0	1.0	NA	26	8
0.0	0.0	NA	0.0	-1.0	pass	27	8
38.0	39.0	health	0.75	1.0	NA	28	8
40.0	41.0	famsup	1.0	1.0	NA	29	8
0.0	0.0	NA	0.0	-1.0	pass	30	8
42.0	43.0	Mjob	4.0	1.0	NA	31	8
0.0	0.0	NA	0.0	-1.0	pass	32	8
44.0	45.0	Walc	0.875	1.0	NA	33	8
46.0	47.0	studytime	0.16666666666666666	1.0	NA	34	8
0.0	0.0	NA	0.0	-1.0	fail	35	8
0.0	0.0	NA	0.0	-1.0	fail	36	8
48.0	49.0	famsize	1.0	1.0	NA	37	8
0.0	0.0	NA	0.0	-1.0	pass	38	8
50.0	51.0	G2	0.5526315789473684	1.0	NA	39	8
0.0	0.0	NA	0.0	-1.0	pass	40	8
52.0	53.0	Walc	0.125	1.0	NA	41	8
54.0	55.0	health	0.875	1.0	NA	42	8
56.0	57.0	Fedu	0.875	1.0	NA	43	8
0.0	0.0	NA	0.0	-1.0	fail	44	8
58.0	59.0	romantic	1.0	1.0	NA	45	8
0.0	0.0	NA	0.0	-1.0	pass	46	8
0.0	0.0	NA	0.0	-1.0	fail	47	8
0.0	0.0	NA	0.0	-1.0	pass	48	8
60.0	61.0	Walc	0.375	1.0	NA	49	8
0.0	0.0	NA	0.0	-1.0	fail	50	8
0.0	0.0	NA	0.0	-1.0	pass	51	8
0.0	0.0	NA	0.0	-1.0	fail	52	8
62.0	63.0	internet	1.0	1.0	NA	53	8
0.0	0.0	NA	0.0	-1.0	pass	54	8
0.0	0.0	NA	0.0	-1.0	fail	55	8
64.0	65.0	G1	0.34375	1.0	NA	56	8
66.0	67.0	Walc	0.75	1.0	NA	57	8
0.0	0.0	NA	0.0	-1.0	pass	58	8
0.0	0.0	NA	0.0	-1.0	fail	59	8
0.0	0.0	NA	0.0	-1.0	fail	60	8
0.0	0.0	NA	0.0	-1.0	pass	61	8
0.0	0.0	NA	0.0	-1.0	pass	62	8
0.0	0.0	NA	0.0	-1.0	fail	63	8
0.0	0.0	NA	0.0	-1.0	fail	64	8
68.0	69.0	age	0.3571428571428571	1.0	NA	65	8
0.0	0.0	NA	0.0	-1.0	pass	66	8
0.0	0.0	NA	0.0	-1.0	fail	67	8
70.0	71.0	G2	0.4473684210526315	1.0	NA	68	8
0.0	0.0	NA	0.0	-1.0	fail	69	8
0.0	0.0	NA	0.0	-1.0	fail	70	8
0.0	0.0	NA	0.0	-1.0	pass	71	8
2.0	3.0	G1	0.40625	1.0	NA	1	9
4.0	5.0	Fedu	0.875	1.0	NA	2	9
6.0	7.0	Fjob	12.0	1.0	NA	3	9
8.0	9.0	traveltime	0.5	1.0	NA	4	9
10.0	11.0	goout	0.375	1.0	NA	5	9
12.0	13.0	G2	0.5	1.0	NA	6	9
14.0	15.0	Dalc	0.125	1.0	NA	7	9
16.0	17.0	age	0.3571428571428571	1.0	NA	8	9
18.0	19.0	studytime	0.16666666666666666	1.0	NA	9	9
20.0	21.0	sex	1.0	1.0	NA	10	9
22.0	23.0	health	0.875	1.0	NA	11	9
24.0	25.0	famsize	1.0	1.0	NA	12	9
0.0	0.0	NA	0.0	-1.0	pass	13	9
26.0	27.0	goout	0.875	1.0	NA	14	9
28.0	29.0	studytime	0.5	1.0	NA	15	9
30.0	31.0	G1	0.28125	1.0	NA	16	9
32.0	33.0	traveltime	0.16666666666666666	1.0	NA	17	9
0.0	0.0	NA	0.0	-1.0	pass	18	9
0.0	0.0	NA	0.0	-1.0	fail	19	9
0.0	0.0	NA	0.0	-1.0	pass	20	9
34.0	35.0	G1	0.3125	1.0	NA	21	9
36.0	37.0	absences	0.06	1.0	NA	22	9
38.0	39.0	traveltime	0.16666666666666666	1.0	NA	23	9
40.0	41.0	reason	6.0	1.0	NA	24	9
0.0	0.0	NA	0.0	-1.0	fail	25	9
42.0	43.0	age	0.07142857142857142	1.0	NA	26	9
0.0	0.0	NA	0.0	-1.0	fail	27	9
44.0	45.0	studytime	0.16666666666666666	1.0	NA	28	9
0.0	0.0	NA	0.0	-1.0	fail	29	9
46.0	47.0	age	0.07142857142857142	1.0	NA	30	9
48.0	49.0	famsize	1.0	1.0	NA	31	9
0.0	0.0	NA	0.0	-1.0	fail	32	9
50.0	51.0	G2	0.4473684210526315	1.0	NA	33	9
0.0	0.0	NA	0.0	-1.0	fail	34	9
0.0	0.0	NA	0.0	-1.0	pass	35	9
52.0	53.0	famrel	0.625	1.0	NA	36	9
0.0	0.0	NA	0.0	-1.0	fail	37	9
54.0	55.0	famrel	0.625	1.0	NA	38	9
0.0	0.0	NA	0.0	-1.0	fail	39	9
0.0	0.0	NA	0.0	-1.0	fail	40	9
0.0	0.0	NA	0.0	-1.0	pass	41	9
56.0	57.0	absences	0.013333333333333334	1.0	NA	42	9
0.0	0.0	NA	0.0	-1.0	pass	43	9
0.0	0.0	NA	0.0	-1.0	pass	44	9
58.0	59.0	Walc	0.375	1.0	NA	45	9
60.0	61.0	Mjob	1.0	1.0	NA	46	9
62.0	63.0	G2	0.5	1.0	NA	47	9
64.0	65.0	studytime	0.16666666666666666	1.0	NA	48	9
66.0	67.0	Fedu	0.625	1.0	NA	49	9
0.0	0.0	NA	0.0	-1.0	fail	50	9
0.0	0.0	NA	0.0	-1.0	pass	51	9
0.0	0.0	NA	0.0	-1.0	fail	52	9
0.0	0.0	NA	0.0	-1.0	pass	53	9
0.0	0.0	NA	0.0	-1.0	pass	54	9
0.0	0.0	NA	0.0	-1.0	fail	55	9
0.0	0.0	NA	0.0	-1.0	fail	56	9
0.0	0.0	NA	0.0	-1.0	pass	57	9
0.0	0.0	NA	0.0	-1.0	fail	58	9
0.0	0.0	NA	0.0	-1.0	pass	59	9
0.0	0.0	NA	0.0	-1.0	pass	60	9
0.0	0.0	NA	0.0	-1.0	fail	61	9
0.0	0.0	NA	0.0	-1.0	fail	62	9
0.0	0.0	NA	0.0	-1.0	pass	63	9
0.0	0.0	NA	0.0	-1.0	pass	64	9
68.0	69.0	romantic	1.0	1.0	NA	65	9
0.0	0.0	NA	0.0	-1.0	fail	66	9
70.0	71.0	famrel	0.75	1.0	NA	67	9
72.0	73.0	Medu	0.75	1.0	NA	68	9
74.0	75.0	Mjob	3.0	1.0	NA	69	9
0.0	0.0	NA	0.0	-1.0	pass	70	9
0.0	0.0	NA	0.0	-1.0	fail	71	9
0.0	0.0	NA	0.0	-1.0	pass	72	9
76.0	77.0	G2	0.4473684210526315	1.0	NA	73	9
0.0	0.0	NA	0.0	-1.0	fail	74	9
78.0	79.0	address	1.0	1.0	NA	75	9
0.0	0.0	NA	0.0	-1.0	fail	76	9
0.0	0.0	NA	0.0	-1.0	pass	77	9
0.0	0.0	NA	0.0	-1.0	fail	78	9
80.0	81.0	G2	0.42105263157894735	1.0	NA	79	9
0.0	0.0	NA	0.0	-1.0	fail	80	9
0.0	0.0	NA	0.0	-1.0	pass	81	9
2.0	3.0	G1	0.46875	1.0	NA	1	10
4.0	5.0	G1	0.21875	1.0	NA	2	10
6.0	7.0	G2	0.4473684210526315	1.0	NA	3	10
0.0	0.0	NA	0.0	-1.0	fail	4	10
8.0	9.0	Walc	0.375	1.0	NA	5	10
0.0	0.0	NA	0.0	-1.0	fail	6	10
10.0	11.0	internet	1.0	1.0	NA	7	10
12.0	13.0	goout	0.375	1.0	NA	8	10
14.0	15.0	G1	0.28125	1.0	NA	9	10
16.0	17.0	romantic	1.0	1.0	NA	10	10
0.0	0.0	NA	0.0	-1.0	pass	11	10
18.0	19.0	Fjob	12.0	1.0	NA	12	10
20.0	21.0	failures	0.16666666666666666	1.0	NA	13	10
22.0	23.0	traveltime	0.5	1.0	NA	14	10
24.0	25.0	Fedu	0.625	1.0	NA	15	10
0.0	0.0	NA	0.0	-1.0	pass	16	10
26.0	27.0	absences	0.12	1.0	NA	17	10
28.0	29.0	age	0.21428571428571427	1.0	NA	18	10
0.0	0.0	NA	0.0	-1.0	fail	19	10
30.0	31.0	G2	0.4473684210526315	1.0	NA	20	10
0.0	0.0	NA	0.0	-1.0	fail	21	10
32.0	33.0	health	0.625	1.0	NA	22	10
0.0	0.0	NA	0.0	-1.0	pass	23	10
34.0	35.0	famrel	0.625	1.0	NA	24	10
36.0	37.0	Mjob	8.0	1.0	NA	25	10
0.0	0.0	NA	0.0	-1.0	pass	26	10
0.0	0.0	NA	0.0	-1.0	fail	27	10
38.0	39.0	reason	3.0	1.0	NA	28	10
40.0	41.0	failures	0.5	1.0	NA	29	10
0.0	0.0	NA	0.0	-1.0	fail	30	10
42.0	43.0	Medu	0.625	1.0	NA	31	10
44.0	45.0	failures	0.5	1.0	NA	32	10
0.0	0.0	NA	0.0	-1.0	fail	33	10
46.0	47.0	Fedu	0.375	1.0	NA	34	10
48.0	49.0	Mjob	15.0	1.0	NA	35	10
0.0	0.0	NA	0.0	-1.0	pass	36	10
50.0	51.0	sex	1.0	1.0	NA	37	10
52.0	53.0	traveltime	0.16666666666666666	1.0	NA	38	10
0.0	0.0	NA	0.0	-1.0	pass	39	10
0.0	0.0	NA	0.0	-1.0	fail	40	10
54.0	55.0	traveltime	0.16666666666666666	1.0	NA	41	10
0.0	0.0	NA	0.0	-1.0	pass	42	10
56.0	57.0	Medu	0.875	1.0	NA	43	10
0.0	0.0	NA	0.0	-1.0	fail	44	10
0.0	0.0	NA	0.0	-1.0	pass	45	10
0.0	0.0	NA	0.0	-1.0	fail	46	10
0.0	0.0	NA	0.0	-1.0	pass	47	10
58.0	59.0	freetime	0.125	1.0	NA	48	10
0.0	0.0	NA	0.0	-1.0	fail	49	10
60.0	61.0	address	1.0	1.0	NA	50	10
62.0	63.0	G2	0.4473684210526315	1.0	NA	51	10
0.0	0.0	NA	0.0	-1.0	pass	52	10
0.0	0.0	NA	0.0	-1.0	fail	53	10
0.0	0.0	NA	0.0	-1.0	fail	54	10
0.0	0.0	NA	0.0	-1.0	pass	55	10
0.0	0.0	NA	0.0	-1.0	fail	56	10
64.0	65.0	sex	1.0	1.0	NA	57	10
0.0	0.0	NA	0.0	-1.0	fail	58	10
0.0	0.0	NA	0.0	-1.0	pass	59	10
0.0	0.0	NA	0.0	-1.0	pass	60	10
0.0	0.0	NA	0.0	-1.0	fail	61	10
0.0	0.0	NA	0.0	-1.0	fail	62	10
66.0	67.0	age	0.21428571428571427	1.0	NA	63	10
0.0	0.0	NA	0.0	-1.0	fail	64	10
0.0	0.0	NA	0.0	-1.0	pass	65	10
0.0	0.0	NA	0.0	-1.0	pass	66	10
68.0	69.0	absences	0.04	1.0	NA	67	10
0.0	0.0	NA	0.0	-1.0	pass	68	10
0.0	0.0	NA	0.0	-1.0	fail	69	10
2.0	3.0	failures	0.16666666666666666	1.0	NA	1	11
4.0	5.0	G2	0.5	1.0	NA	2	11
6.0	7.0	studytime	0.16666666666666666	1.0	NA	3	11
8.0	9.0	health	0.875	1.0	NA	4	11
10.0	11.0	schoolsup	1.0	1.0	NA	5	11
12.0	13.0	failures	0.5	1.0	NA	6	11
14.0	15.0	reason	4.0	1.0	NA	7	11
16.0	17.0	traveltime	0.16666666666666666	1.0	NA	8	11
18.0	19.0	Fedu	0.875	1.0	NA	9	11
20.0	21.0	Medu	0.875	1.0	NA	10	11
22.0	23.0	Medu	0.375	1.0	NA	11	11
24.0	25.0	G1	0.40625	1.0	NA	12	11
0.0	0.0	NA	0.0	-1.0	fail	13	11
0.0	0.0	NA	0.0	-1.0	pass	14	11
26.0	27.0	failures	0.5	1.0	NA	15	11
0.0	0.0	NA	0.0	-1.0	fail	16	11
28.0	29.0	activities	1.0	1.0	NA	17	11
30.0	31.0	freetime	0.625	1.0	NA	18	11
0.0	0.0	NA	0.0	-1.0	fail	19	11
32.0	33.0	romantic	1.0	1.0	NA	20	11
0.0	0.0	NA	0.0	-1.0	pass	21	11
0.0	0.0	NA	0.0	-1.0	fail	22	11
0.0	0.0	NA	0.0	-1.0	pass	23	11
0.0	0.0	NA	0.0	-1.0	fail	24	11
0.0	0.0	NA	0.0	-1.0	pass	25	11
34.0	35.0	age	0.5	1.0	NA	26	11
36.0	37.0	reason	3.0	1.0	NA	27	11
0.0	0.0	NA	0.0	-1.0	fail	28	11
38.0	39.0	paid	1.0	1.0	NA	29	11
40.0	41.0	G1	0.28125	1.0	NA	30	11
42.0	43.0	goout	0.875	1.0	NA	31	11
44.0	45.0	reason	7.0	1.0	NA	32	11
46.0	47.0	G1	0.40625	1.0	NA	33	11
48.0	49.0	age	0.21428571428571427	1.0	NA	34	11
50.0	51.0	famrel	0.875	1.0	NA	35	11
0.0	0.0	NA	0.0	-1.0	fail	36	11
52.0	53.0	goout	0.375	1.0	NA	37	11
0.0	0.0	NA	0.0	-1.0	pass	38	11
54.0	55.0	goout	0.625	1.0	NA	39	11
0.0	0.0	NA	0.0	-1.0	fail	40	11
56.0	57.0	famrel	0.875	1.0	NA	41	11
0.0	0.0	NA	0.0	-1.0	fail	42	11
58.0	59.0	famrel	0.875	1.0	NA	43	11
0.0	0.0	NA	0.0	-1.0	pass	44	11
60.0	61.0	Walc	0.125	1.0	NA	45	11
0.0	0.0	NA	0.0	-1.0	fail	46	11
0.0	0.0	NA	0.0	-1.0	pass	47	11
62.0	63.0	Fedu	0.625	1.0	NA	48	11
64.0	65.0	guardian	3.0	1.0	NA	49	11
66.0	67.0	address	1.0	1.0	NA	50	11
0.0	0.0	NA	0.0	-1.0	pass	51	11
0.0	0.0	NA	0.0	-1.0	pass	52	11
0.0	0.0	NA	0.0	-1.0	fail	53	11
0.0	0.0	NA	0.0	-1.0	fail	54	11
68.0	69.0	address	1.0	1.0	NA	55	11
0.0	0.0	NA	0.0	-1.0	pass	56	11
0.0	0.0	NA	0.0	-1.0	fail	57	11
0.0	0.0	NA	0.0	-1.0	fail	58	11
0.0	0.0	NA	0.0	-1.0	pass	59	11
70.0	71.0	Fedu	0.625	1.0	NA	60	11
0.0	0.0	NA	0.0	-1.0	pass	61	11
72.0	73.0	famrel	0.625	1.0	NA	62	11
0.0	0.0	NA	0.0	-1.0	pass	63	11
0.0	0.0	NA	0.0	-1.0	fail	64	11
0.0	0.0	NA	0.0	-1.0	pass	65	11
0.0	0.0	NA	0.0	-1.0	pass	66	11
74.0	75.0	Dalc	0.125	1.0	NA	67	11
0.0	0.0	NA	0.0	-1.0	pass	68	11
0.0	0.0	NA	0.0	-1.0	fail	69	11
0.0	0.0	NA	0.0	-1.0	pass	70	11
0.0	0.0	NA	0.0	-1.0	fail	71	11
0.0	0.0	NA	0.0	-1.0	pass	72	11
0.0	0.0	NA	0.0	-1.0	fail	73	11
0.0	0.0	NA	0.0	-1.0	pass	74	11
0.0	0.0	NA	0.0	-1.0	fail	75	11
2.0	3.0	G1	0.46875	1.0	NA	1	12
4.0	5.0	G1	0.28125	1.0	NA	2	12
6.0	7.0	studytime	0.16666666666666666	1.0	NA	3	12
8.0	9.0	G2	0.5	1.0	NA	4	12
10.0	11.0	activities	1.0	1.0	NA	5	12
0.0	0.0	NA	0.0	-1.0	pass	6	12
12.0	13.0	reason	1.0	1.0	NA	7	12
14.0	15.0	failures	0.8333333333333333	1.0	NA	8	12
0.0	0.0	NA	0.0	-1.0	pass	9	12
16.0	17.0	Mjob	12.0	1.0	NA	10	12
18.0	19.0	famrel	0.875	1.0	NA	11	12
20.0	21.0	G1	0.53125	1.0	NA	12	12
22.0	23.0	goout	0.875	1.0	NA	13	12
0.0	0.0	NA	0.0	-1.0	fail	14	12
24.0	25.0	G1	0.21875	1.0	NA	15	12
0.0	0.0	NA	0.0	-1.0	pass	16	12
26.0	27.0	absences	0.06666666666666667	1.0	NA	17	12
28.0	29.0	guardian	1.0	1.0	NA	18	12
30.0	31.0	freetime	0.625	1.0	NA	19	12
32.0	33.0	Mjob	5.0	1.0	NA	20	12
34.0	35.0	absences	0.006666666666666667	1.0	NA	21	12
0.0	0.0	NA	0.0	-1.0	pass	22	12
36.0	37.0	health	0.125	1.0	NA	23	12
0.0	0.0	NA	0.0	-1.0	fail	24	12
38.0	39.0	famsize	1.0	1.0	NA	25	12
40.0	41.0	health	0.125	1.0	NA	26	12
0.0	0.0	NA	0.0	-1.0	fail	27	12
42.0	43.0	reason	2.0	1.0	NA	28	12
44.0	45.0	goout	0.625	1.0	NA	29	12
46.0	47.0	studytime	0.6666666666666666	1.0	NA	30	12
0.0	0.0	NA	0.0	-1.0	pass	31	12
48.0	49.0	guardian	1.0	1.0	NA	32	12
50.0	51.0	Fedu	0.875	1.0	NA	33	12
52.0	53.0	G2	0.3157894736842105	1.0	NA	34	12
0.0	0.0	NA	0.0	-1.0	pass	35	12
0.0	0.0	NA	0.0	-1.0	pass	36	12
54.0	55.0	Fjob	12.0	1.0	NA	37	12
0.0	0.0	NA	0.0	-1.0	fail	38	12
0.0	0.0	NA	0.0	-1.0	pass	39	12
0.0	0.0	NA	0.0	-1.0	pass	40	12
56.0	57.0	sex	1.0	1.0	NA	41	12
0.0	0.0	NA	0.0	-1.0	pass	42	12
58.0	59.0	freetime	0.375	1.0	NA	43	12
60.0	61.0	schoolsup	1.0	1.0	NA	44	12
62.0	63.0	address	1.0	1.0	NA	45	12
64.0	65.0	traveltime	0.5	1.0	NA	46	12
0.0	0.0	NA	0.0	-1.0	pass	47	12
0.0	0.0	NA	0.0	-1.0	pass	48	12
0.0	0.0	NA	0.0	-1.0	fail	49	12
0.0	0.0	NA	0.0	-1.0	pass	50	12
66.0	67.0	paid	1.0	1.0	NA	51	12
0.0	0.0	NA	0.0	-1.0	fail	52	12
0.0	0.0	NA	0.0	-1.0	pass	53	12
0.0	0.0	NA	0.0	-1.0	pass	54	12
0.0	0.0	NA	0.0	-1.0	fail	55	12
68.0	69.0	Walc	0.125	1.0	NA	56	12
70.0	71.0	Fjob	4.0	1.0	NA	57	12
0.0	0.0	NA	0.0	-1.0	pass	58	12
0.0	0.0	NA	0.0	-1.0	fail	59	12
72.0	73.0	freetime	0.625	1.0	NA	60	12
0.0	0.0	NA	0.0	-1.0	fail	61	12
0.0	0.0	NA	0.0	-1.0	pass	62	12
0.0	0.0	NA	0.0	-1.0	fail	63	12
74.0	75.0	G2	0.4473684210526315	1.0	NA	64	12
0.0	0.0	NA	0.0	-1.0	pass	65	12
0.0	0.0	NA	0.0	-1.0	fail	66	12
0.0	0.0	NA	0.0	-1.0	pass	67	12
0.0	0.0	NA	0.0	-1.0	pass	68	12
0.0	0.0	NA	0.0	-1.0	fail	69	12
76.0	77.0	health	0.875	1.0	NA	70	12
0.0	0.0	NA	0.0	-1.0	pass	71	12
78.0	79.0	G2	0.5	1.0	NA	72	12
0.0	0.0	NA	0.0	-1.0	fail	73	12
0.0	0.0	NA	0.0	-1.0	fail	74	12
0.0	0.0	NA	0.0	-1.0	pass	75	12
80.0	81.0	goout	0.375	1.0	NA	76	12
0.0	0.0	NA	0.0	-1.0	fail	77	12
82.0	83.0	Dalc	0.25	1.0	NA	78	12
0.0	0.0	NA	0.0	-1.0	pass	79	12
0.0	0.0	NA	0.0	-1.0	fail	80	12
0.0	0.0	NA	0.0	-1.0	pass	81	12
0.0	0.0	NA	0.0	-1.0	fail	82	12
0.0	0.0	NA	0.0	-1.0	pass	83	12
2.0	3.0	G2	0.5	1.0	NA	1	13
4.0	5.0	address	1.0	1.0	NA	2	13
6.0	7.0	G1	0.46875	1.0	NA	3	13
8.0	9.0	health	0.625	1.0	NA	4	13
10.0	11.0	traveltime	0.8333333333333333	1.0	NA	5	13
12.0	13.0	sex	1.0	1.0	NA	6	13
0.0	0.0	NA	0.0	-1.0	pass	7	13
14.0	15.0	freetime	0.25	1.0	NA	8	13
0.0	0.0	NA	0.0	-1.0	fail	9	13
16.0	17.0	studytime	0.5	1.0	NA	10	13
0.0	0.0	NA	0.0	-1.0	pass	11	13
18.0	19.0	freetime	0.625	1.0	NA	12	13
20.0	21.0	Fjob	1.0	1.0	NA	13	13
0.0	0.0	NA	0.0	-1.0	pass	14	13
0.0	0.0	NA	0.0	-1.0	fail	15	13
22.0	23.0	G2	0.4473684210526315	1.0	NA	16	13
24.0	25.0	famsup	1.0	1.0	NA	17	13
0.0	0.0	NA	0.0	-1.0	pass	18	13
26.0	27.0	health	0.375	1.0	NA	19	13
0.0	0.0	NA	0.0	-1.0	fail	20	13
28.0	29.0	Mjob	15.0	1.0	NA	21	13
30.0	31.0	goout	0.375	1.0	NA	22	13
32.0	33.0	absences	0.14666666666666667	1.0	NA	23	13
0.0	0.0	NA	0.0	-1.0	pass	24	13
0.0	0.0	NA	0.0	-1.0	fail	25	13
0.0	0.0	NA	0.0	-1.0	fail	26	13
0.0	0.0	NA	0.0	-1.0	pass	27	13
0.0	0.0	NA	0.0	-1.0	pass	28	13
34.0	35.0	famrel	0.875	1.0	NA	29	13
36.0	37.0	absences	0.013333333333333334	1.0	NA	30	13
0.0	0.0	NA	0.0	-1.0	fail	31	13
38.0	39.0	traveltime	0.16666666666666666	1.0	NA	32	13
40.0	41.0	Walc	0.625	1.0	NA	33	13
0.0	0.0	NA	0.0	-1.0	pass	34	13
42.0	43.0	romantic	1.0	1.0	NA	35	13
0.0	0.0	NA	0.0	-1.0	fail	36	13
44.0	45.0	health	0.75	1.0	NA	37	13
0.0	0.0	NA	0.0	-1.0	pass	38	13
46.0	47.0	Medu	0.625	1.0	NA	39	13
0.0	0.0	NA	0.0	-1.0	fail	40	13
0.0	0.0	NA	0.0	-1.0	pass	41	13
0.0	0.0	NA	0.0	-1.0	pass	42	13
0.0	0.0	NA	0.0	-1.0	fail	43	13
0.0	0.0	NA	0.0	-1.0	pass	44	13
0.0	0.0	NA	0.0	-1.0	fail	45	13
48.0	49.0	Mjob	2.0	1.0	NA	46	13
0.0	0.0	NA	0.0	-1.0	fail	47	13
0.0	0.0	NA	0.0	-1.0	fail	48	13
0.0	0.0	NA	0.0	-1.0	pass	49	13
2.0	3.0	famrel	0.625	1.0	NA	1	14
4.0	5.0	G1	0.46875	1.0	NA	2	14
6.0	7.0	nursery	1.0	1.0	NA	3	14
8.0	9.0	G2	0.5	1.0	NA	4	14
0.0	0.0	NA	0.0	-1.0	pass	5	14
10.0	11.0	higher	1.0	1.0	NA	6	14
12.0	13.0	failures	0.16666666666666666	1.0	NA	7	14
14.0	15.0	Dalc	0.125	1.0	NA	8	14
0.0	0.0	NA	0.0	-1.0	pass	9	14
0.0	0.0	NA	0.0	-1.0	fail	10	14
16.0	17.0	Walc	0.125	1.0	NA	11	14
18.0	19.0	G2	0.4473684210526315	1.0	NA	12	14
20.0	21.0	famsup	1.0	1.0	NA	13	14
22.0	23.0	absences	0.04666666666666667	1.0	NA	14	14
0.0	0.0	NA	0.0	-1.0	fail	15	14
24.0	25.0	internet	1.0	1.0	NA	16	14
26.0	27.0	age	0.5	1.0	NA	17	14
0.0	0.0	NA	0.0	-1.0	fail	18	14
28.0	29.0	G2	0.5526315789473684	1.0	NA	19	14
30.0	31.0	traveltime	0.16666666666666666	1.0	NA	20	14
32.0	33.0	schoolsup	1.0	1.0	NA	21	14
0.0	0.0	NA	0.0	-1.0	fail	22	14
34.0	35.0	Fedu	0.625	1.0	NA	23	14
0.0	0.0	NA	0.0	-1.0	pass	24	14
36.0	37.0	G2	0.47368421052631576	1.0	NA	25	14
38.0	39.0	health	0.625	1.0	NA	26	14
0.0	0.0	NA	0.0	-1.0	fail	27	14
40.0	41.0	Fjob	9.0	1.0	NA	28	14
42.0	43.0	goout	0.875	1.0	NA	29	14
0.0	0.0	NA	0.0	-1.0	pass	30	14
44.0	45.0	G1	0.28125	1.0	NA	31	14
46.0	47.0	health	0.625	1.0	NA	32	14
0.0	0.0	NA	0.0	-1.0	pass	33	14
48.0	49.0	G2	0.42105263157894735	1.0	NA	34	14
